player_id,player_name,minutes_played,Interrupting,goals_added_total,xpass_completion_percentage,Fouling,Receiving,Dribbling,Shooting,attempted_passes,season_name,xassists,xgoals,Passing
0Oq6lyNdM6,Wil Trapp,104,-0.1009,0.02400000000000001,0.8243,-0.0267,0.005200000000000001,0.08270000000000001,0.0,33,2023,0.09280000000000001,0.0211,0.0637
0Oq6lyNdM6,Wil Trapp,81,0.09140000000000001,0.20980000000000004,0.8877,-0.0182,0.0092,0.0161,0.0296,63,2023,0.1731,0.0,0.08170000000000001
0Oq6lyNdM6,Wil Trapp,97,0.1024,0.3494,0.808,-0.0024000000000000002,0.0213,0.0131,0.0,44,2023,0.0,0.0,0.215
0Oq6lyNdM6,Wil Trapp,100,0.0782,0.0233,0.7633000000000001,-0.026000000000000002,0.0007,0.0021000000000000003,0.0,44,2023,0.041100000000000005,0.0,-0.0317
0Oq6lyNdM6,Wil Trapp,98,0.0342,0.195,0.8296,-0.0031000000000000003,0.007500000000000001,0.038700000000000005,0.0,73,2023,0.0,0.044500000000000005,0.1177
0Oq6lyNdM6,Wil Trapp,101,0.06910000000000001,0.19690000000000002,0.8297,0.0004,0.0039000000000000003,-0.0005,0.0324,48,2023,0.1143,0.0,0.0916
0Oq6lyNdM6,Wil Trapp,86,0.0644,0.24580000000000002,0.8672000000000001,-0.0053,0.0135,-0.0217,0.0,53,2023,0.0,0.0,0.19490000000000002
0Oq6lyNdM6,Wil Trapp,99,0.0863,0.1152,0.798,-0.0015,0.0055000000000000005,-0.0161,0.0,40,2023,0.0,0.0,0.041
0Oq6lyNdM6,Wil Trapp,95,0.0635,0.1393,0.8891,-0.014,0.0063,-0.0048000000000000004,0.0,30,2023,0.0,0.056,0.0883
0Oq6lyNdM6,Wil Trapp,39,0.1482,0.196,0.5608000000000001,-0.0449,0.0076,0.0089,0.0,10,2023,0.0,0.0,0.0762
0Oq6lyNdM6,Wil Trapp,101,0.0956,0.0587,0.8055,0.0044,0.0068000000000000005,-0.048,0.0,66,2023,0.2116,0.0,-0.0001
0Oq6lyNdM6,Wil Trapp,67,-0.00030000000000000003,0.08600000000000001,0.8718,0.0049,-0.0025,0.0129,0.0651,26,2023,0.0,0.0286,0.0059
0Oq6lyNdM6,Wil Trapp,74,-0.0984,-0.021899999999999992,0.8363,-0.006,0.0067,0.0212,0.0,44,2023,0.0,0.0,0.0546
0Oq6lyNdM6,Wil Trapp,65,0.1388,0.1421,0.8354,-0.2474,0.009300000000000001,0.0682,0.0,32,2023,0.0,0.047,0.17320000000000002
0Oq6lyNdM6,Wil Trapp,97,0.092,0.1691,0.8701000000000001,0.0068000000000000005,0.0146,-0.0161,0.0,45,2023,0.0,0.0179,0.0718
0Oq6lyNdM6,Wil Trapp,98,0.1057,0.4226,0.855,0.0021000000000000003,0.007200000000000001,0.0487,0.0261,68,2023,0.019200000000000002,0.0,0.2328
0Oq6lyNdM6,Wil Trapp,62,0.051500000000000004,0.15960000000000002,0.8754000000000001,0.018500000000000003,0.0029000000000000002,0.0078000000000000005,0.0,46,2023,0.1305,0.025400000000000002,0.0789
0Oq6lyNdM6,Wil Trapp,37,0.1835,0.1987,0.8193,-0.0158,0.006900000000000001,0.0782,0.0,22,2023,0.0,0.0818,-0.0541
