player_id,minutes_played,xgoals,goals,season_name
0x5gXlrq7O,91,0.0134,0,2021
0x5gXlrq7O,65,0.0,0,2021
0x5gXlrq7O,104,0.2641,0,2021
0x5gXlrq7O,64,0.011,0,2021
0x5gXlrq7O,101,0.024200000000000003,0,2021
0x5gXlrq7O,59,0.0324,0,2021
0x5gXlrq7O,30,0.032,0,2021
0x5gXlrq7O,69,0.0268,0,2021
0x5gXlrq7O,83,0.0694,0,2022
0x5gXlrq7O,68,0.0,0,2022
0x5gXlrq7O,90,0.0,0,2022
0x5gXlrq7O,84,0.0217,1,2022
0x5gXlrq7O,67,0.048400000000000006,0,2022
0x5gXlrq7O,96,0.0494,0,2022
0x5gXlrq7O,78,0.0,0,2022
0x5gXlrq7O,71,0.2426,0,2022
0x5gXlrq7O,50,0.1063,0,2022
0x5gXlrq7O,71,0.2174,0,2022
0x5gXlrq7O,46,0.0129,0,2022
0x5gXlrq7O,67,0.0,0,2022
0x5gXlrq7O,47,0.0142,0,2022
0x5gXlrq7O,97,0.0465,0,2022
0x5gXlrq7O,104,0.6643,0,2022
0x5gXlrq7O,68,0.0196,0,2022
0x5gXlrq7O,63,0.0,0,2022
0x5gXlrq7O,82,0.012700000000000001,0,2022
0x5gXlrq7O,77,0.2602,0,2022
0x5gXlrq7O,63,0.0261,0,2022
0x5gXlrq7O,97,0.0358,0,2022
0x5gXlrq7O,87,0.3186,1,2022
0x5gXlrq7O,55,0.1763,0,2022
0x5gXlrq7O,75,0.0,0,2022
0x5gXlrq7O,68,0.0,0,2022
0x5gXlrq7O,66,0.0187,0,2022
0x5gXlrq7O,46,0.0,0,2023
0x5gXlrq7O,42,0.0,0,2023
0x5gXlrq7O,68,0.023200000000000002,0,2023
0x5gXlrq7O,34,0.0833,0,2023
0x5gXlrq7O,34,0.0,0,2023
0x5gXlrq7O,63,0.0,0,2023
0x5gXlrq7O,79,0.0466,0,2023
0x5gXlrq7O,37,0.0,0,2023
0x5gXlrq7O,101,0.024200000000000003,0,2023
0x5gXlrq7O,70,0.028200000000000003,0,2023
0x5gXlrq7O,73,0.0274,0,2023
0x5gXlrq7O,71,0.0356,0,2023
2lqRRvNxqr,77,0.0126,0,2018
2lqRRvNxqr,86,0.0,0,2018
2lqRRvNxqr,84,0.0,0,2018
2lqRRvNxqr,39,0.0,0,2018
2lqRRvNxqr,74,0.0,0,2018
2lqRRvNxqr,98,0.5687,1,2018
2lqRRvNxqr,46,0.1365,0,2018
2lqRRvNxqr,77,0.3498,0,2018
2lqRRvNxqr,48,0.0,0,2018
2lqRRvNxqr,49,0.0,0,2018
2lqRRvNxqr,88,0.024300000000000002,0,2018
2lqRRvNxqr,97,0.0543,0,2018
2lqRRvNxqr,97,0.0,0,2018
2lqRRvNxqr,82,0.9148000000000001,1,2018
2lqRRvNxqr,58,0.0,0,2018
2lqRRvNxqr,93,0.2728,0,2018
2lqRRvNxqr,95,0.0,0,2018
2lqRRvNxqr,98,0.0,0,2018
2lqRRvNxqr,62,0.0,0,2018
2lqRRvNxqr,83,0.2383,0,2018
2lqRRvNxqr,70,0.0,0,2018
2lqRRvNxqr,103,0.0245,0,2019
2lqRRvNxqr,83,0.0,0,2019
2lqRRvNxqr,49,0.0,0,2019
2lqRRvNxqr,86,0.020800000000000003,0,2019
2lqRRvNxqr,41,0.08710000000000001,0,2019
2lqRRvNxqr,102,0.0,0,2019
2lqRRvNxqr,102,0.0,0,2019
2lqRRvNxqr,96,0.0,0,2019
2lqRRvNxqr,94,0.0,0,2019
2lqRRvNxqr,72,0.0,0,2019
2lqRRvNxqr,102,0.0356,0,2019
2lqRRvNxqr,92,0.0,0,2019
2lqRRvNxqr,96,0.0,0,2019
2lqRRvNxqr,100,0.0,0,2019
2lqRRvNxqr,95,0.0,0,2020
2lqRRvNxqr,62,0.0,0,2020
2lqRRvNxqr,95,0.0,0,2020
2lqRRvNxqr,98,0.024300000000000002,0,2020
